participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,cleaned_times,dataset
666cb540cd1f9d9f05c12105,Tennis-Text-Q1,10,voq2,completed,100.0,Content: Text Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T21:57:59.100Z,2024-08-21T21:59:45.676Z,106576,106576,Tennis Grand Slam Winners
666cb540cd1f9d9f05c12105,Tennis-Text-Q1,10,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T21:57:59.100Z,2024-08-21T21:59:45.676Z,106576,106576,Tennis Grand Slam Winners
666cb540cd1f9d9f05c12105,Tennis-Text-Q1,10,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T21:57:59.100Z,2024-08-21T21:59:45.676Z,106576,106576,Tennis Grand Slam Winners
666cb540cd1f9d9f05c12105,Tennis-Text-Q1,10,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T21:57:59.100Z,2024-08-21T21:59:45.676Z,106576,106576,Tennis Grand Slam Winners
666cb540cd1f9d9f05c12105,Tennis-Text-Q1,10,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Roughly equal,Roughly equal,True,undefined,undefined,2024-08-21T21:57:59.100Z,2024-08-21T21:59:45.676Z,106576,106576,Tennis Grand Slam Winners
666cb540cd1f9d9f05c12105,Tennis-Text-Q1,10,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T21:57:59.100Z,2024-08-21T21:59:45.676Z,106576,106576,Tennis Grand Slam Winners
666cb540cd1f9d9f05c12105,Tennis-Text-Q1,10,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:57:59.100Z,2024-08-21T21:59:45.676Z,106576,106576,Tennis Grand Slam Winners
666cb540cd1f9d9f05c12105,Tennis-Text-Q2,11,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T21:59:45.770Z,2024-08-21T21:59:54.004Z,8234,8234,Tennis Grand Slam Winners
666cb540cd1f9d9f05c12105,Tennis-Text-Q2,11,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:59:45.770Z,2024-08-21T21:59:54.004Z,8234,8234,Tennis Grand Slam Winners
666cb540cd1f9d9f05c12105,Tennis-Text-Q2,11,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T21:59:45.770Z,2024-08-21T21:59:54.004Z,8234,8234,Tennis Grand Slam Winners
666cb540cd1f9d9f05c12105,Tennis-Text-Q3,12,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,Reading the descriptions helped me answer the questions efficiently. ,undefined,undefined,undefined,undefined,2024-08-21T21:59:54.046Z,2024-08-21T22:00:20.379Z,26333,26333,Tennis Grand Slam Winners
666ffa40c99c2f9c3a47e3e4,Organizations-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,8,8,True,0,100,2024-08-26T23:37:52.789Z,2024-08-26T23:43:43.630Z,350841,349376,International Organizations
666ffa40c99c2f9c3a47e3e4,Organizations-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-26T23:37:52.789Z,2024-08-26T23:43:43.630Z,350841,349376,International Organizations
666ffa40c99c2f9c3a47e3e4,Organizations-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-26T23:37:52.789Z,2024-08-26T23:43:43.630Z,350841,349376,International Organizations
666ffa40c99c2f9c3a47e3e4,Organizations-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-26T23:37:52.789Z,2024-08-26T23:43:43.630Z,350841,349376,International Organizations
666ffa40c99c2f9c3a47e3e4,Organizations-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-26T23:37:52.789Z,2024-08-26T23:43:43.630Z,350841,349376,International Organizations
666ffa40c99c2f9c3a47e3e4,Organizations-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-26T23:37:52.789Z,2024-08-26T23:43:43.630Z,350841,349376,International Organizations
666ffa40c99c2f9c3a47e3e4,Organizations-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-26T23:37:52.789Z,2024-08-26T23:43:43.630Z,350841,349376,International Organizations
666ffa40c99c2f9c3a47e3e4,Organizations-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-26T23:37:52.789Z,2024-08-26T23:43:43.630Z,350841,349376,International Organizations
666ffa40c99c2f9c3a47e3e4,Organizations-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-26T23:43:43.672Z,2024-08-26T23:43:55.276Z,11604,11604,International Organizations
666ffa40c99c2f9c3a47e3e4,Organizations-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-26T23:43:43.672Z,2024-08-26T23:43:55.276Z,11604,11604,International Organizations
666ffa40c99c2f9c3a47e3e4,Organizations-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-26T23:43:43.672Z,2024-08-26T23:43:55.276Z,11604,11604,International Organizations
666ffa40c99c2f9c3a47e3e4,Organizations-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,The set intersections are just 5.  and the largest set is UPU with 225 element. ,undefined,undefined,undefined,undefined,2024-08-26T23:43:55.290Z,2024-08-26T23:45:53.898Z,118608,118608,International Organizations
6672eb5ae4c4aa0c62b18d46,Organizations-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,8,8,True,0,100,2024-08-21T22:18:57.418Z,2024-08-21T22:23:15.266Z,257848,224769,International Organizations
6672eb5ae4c4aa0c62b18d46,Organizations-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,Interpol,UPU,False,undefined,undefined,2024-08-21T22:18:57.418Z,2024-08-21T22:23:15.266Z,257848,224769,International Organizations
6672eb5ae4c4aa0c62b18d46,Organizations-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T22:18:57.418Z,2024-08-21T22:23:15.266Z,257848,224769,International Organizations
6672eb5ae4c4aa0c62b18d46,Organizations-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T22:18:57.418Z,2024-08-21T22:23:15.266Z,257848,224769,International Organizations
6672eb5ae4c4aa0c62b18d46,Organizations-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T22:18:57.418Z,2024-08-21T22:23:15.266Z,257848,224769,International Organizations
6672eb5ae4c4aa0c62b18d46,Organizations-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T22:18:57.418Z,2024-08-21T22:23:15.266Z,257848,224769,International Organizations
6672eb5ae4c4aa0c62b18d46,Organizations-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:18:57.418Z,2024-08-21T22:23:15.266Z,257848,224769,International Organizations
6672eb5ae4c4aa0c62b18d46,Organizations-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T22:18:57.418Z,2024-08-21T22:23:15.266Z,257848,224769,International Organizations
6672eb5ae4c4aa0c62b18d46,Organizations-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T22:23:15.318Z,2024-08-21T22:23:33.183Z,17865,17865,International Organizations
6672eb5ae4c4aa0c62b18d46,Organizations-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T22:23:15.318Z,2024-08-21T22:23:33.183Z,17865,17865,International Organizations
6672eb5ae4c4aa0c62b18d46,Organizations-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,3,undefined,undefined,undefined,undefined,2024-08-21T22:23:15.318Z,2024-08-21T22:23:33.183Z,17865,17865,International Organizations
6672eb5ae4c4aa0c62b18d46,Organizations-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,"The largest international organization IS UPU with the largest overlap with other institutions like UNESCO, Interpol, WHO and UN.",undefined,undefined,undefined,undefined,2024-08-21T22:23:33.218Z,2024-08-21T22:26:44.755Z,191537,150492,International Organizations
6678757b671f246b4c1b4f6c,Tennis-Text-Q1,7,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,4,4,True,0,100,2024-08-21T22:03:13.878Z,2024-08-21T22:05:04.370Z,110492,110492,Tennis Grand Slam Winners
6678757b671f246b4c1b4f6c,Tennis-Text-Q1,7,voq2,completed,100.0,Content: Text Only,What is the largest set?,French Open,Australian,False,undefined,undefined,2024-08-21T22:03:13.878Z,2024-08-21T22:05:04.370Z,110492,110492,Tennis Grand Slam Winners
6678757b671f246b4c1b4f6c,Tennis-Text-Q1,7,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T22:03:13.878Z,2024-08-21T22:05:04.370Z,110492,110492,Tennis Grand Slam Winners
6678757b671f246b4c1b4f6c,Tennis-Text-Q1,7,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T22:03:13.878Z,2024-08-21T22:05:04.370Z,110492,110492,Tennis Grand Slam Winners
6678757b671f246b4c1b4f6c,Tennis-Text-Q1,7,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T22:03:13.878Z,2024-08-21T22:05:04.370Z,110492,110492,Tennis Grand Slam Winners
6678757b671f246b4c1b4f6c,Tennis-Text-Q1,7,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Roughly equal,False,undefined,undefined,2024-08-21T22:03:13.878Z,2024-08-21T22:05:04.370Z,110492,110492,Tennis Grand Slam Winners
6678757b671f246b4c1b4f6c,Tennis-Text-Q1,7,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,No,False,undefined,undefined,2024-08-21T22:03:13.878Z,2024-08-21T22:05:04.370Z,110492,110492,Tennis Grand Slam Winners
6678757b671f246b4c1b4f6c,Tennis-Text-Q1,7,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T22:03:13.878Z,2024-08-21T22:05:04.370Z,110492,110492,Tennis Grand Slam Winners
6678757b671f246b4c1b4f6c,Tennis-Text-Q2,8,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,3,undefined,undefined,undefined,undefined,2024-08-21T22:05:04.386Z,2024-08-21T22:05:29.481Z,25095,25095,Tennis Grand Slam Winners
6678757b671f246b4c1b4f6c,Tennis-Text-Q2,8,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,2,undefined,undefined,undefined,undefined,2024-08-21T22:05:04.386Z,2024-08-21T22:05:29.481Z,25095,25095,Tennis Grand Slam Winners
6678757b671f246b4c1b4f6c,Tennis-Text-Q2,8,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,2,undefined,undefined,undefined,undefined,2024-08-21T22:05:04.386Z,2024-08-21T22:05:29.481Z,25095,25095,Tennis Grand Slam Winners
6678757b671f246b4c1b4f6c,Tennis-Text-Q3,9,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,Its different. Takes a bit of getting used to,undefined,undefined,undefined,undefined,2024-08-21T22:05:29.490Z,2024-08-21T22:06:06.924Z,37434,37434,Tennis Grand Slam Winners
667ae30569196599fa6b0ba9,Tennis-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,4,4,True,0,100,2024-08-21T21:53:27.808Z,2024-08-21T21:55:31.951Z,124143,124143,Tennis Grand Slam Winners
667ae30569196599fa6b0ba9,Tennis-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T21:53:27.808Z,2024-08-21T21:55:31.951Z,124143,124143,Tennis Grand Slam Winners
667ae30569196599fa6b0ba9,Tennis-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T21:53:27.808Z,2024-08-21T21:55:31.951Z,124143,124143,Tennis Grand Slam Winners
667ae30569196599fa6b0ba9,Tennis-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T21:53:27.808Z,2024-08-21T21:55:31.951Z,124143,124143,Tennis Grand Slam Winners
667ae30569196599fa6b0ba9,Tennis-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T21:53:27.808Z,2024-08-21T21:55:31.951Z,124143,124143,Tennis Grand Slam Winners
667ae30569196599fa6b0ba9,Tennis-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a bit,Roughly equal,False,undefined,undefined,2024-08-21T21:53:27.808Z,2024-08-21T21:55:31.951Z,124143,124143,Tennis Grand Slam Winners
667ae30569196599fa6b0ba9,Tennis-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T21:53:27.808Z,2024-08-21T21:55:31.951Z,124143,124143,Tennis Grand Slam Winners
667ae30569196599fa6b0ba9,Tennis-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:53:27.808Z,2024-08-21T21:55:31.951Z,124143,124143,Tennis Grand Slam Winners
667ae30569196599fa6b0ba9,Tennis-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T21:55:31.965Z,2024-08-21T21:55:44.203Z,12238,12238,Tennis Grand Slam Winners
667ae30569196599fa6b0ba9,Tennis-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:55:31.965Z,2024-08-21T21:55:44.203Z,12238,12238,Tennis Grand Slam Winners
667ae30569196599fa6b0ba9,Tennis-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T21:55:31.965Z,2024-08-21T21:55:44.203Z,12238,12238,Tennis Grand Slam Winners
667ae30569196599fa6b0ba9,Tennis-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,Easy to understand and read although missing the visual component takes away from the speed you are able to understand the information.  ,undefined,undefined,undefined,undefined,2024-08-21T21:55:44.211Z,2024-08-21T21:56:51.727Z,67516,67516,Tennis Grand Slam Winners
6681577c9263349cc005ad9b,Covid-Text-Q1,10,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,6,6,True,0,100,2024-08-21T22:03:08.605Z,2024-08-21T22:07:23.514Z,254909,200892,Covid Symptoms
6681577c9263349cc005ad9b,Covid-Text-Q1,10,voq2,completed,100.0,Content: Text Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T22:03:08.605Z,2024-08-21T22:07:23.514Z,254909,200892,Covid Symptoms
6681577c9263349cc005ad9b,Covid-Text-Q1,10,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T22:03:08.605Z,2024-08-21T22:07:23.514Z,254909,200892,Covid Symptoms
